Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1082,0,-168.349,207.364,65.4795,-168.953,167.65,65.5787,-129.08,208.313,65.8069,-128.677,167.272,65.8164
1083,0,-168.357,207.352,65.4898,-168.945,167.648,65.5815,-129.097,208.315,65.8107,-128.692,167.262,65.8447
1084,0,-168.342,207.338,65.4762,-168.944,167.662,65.5549,-129.079,208.302,65.8199,-128.687,167.259,65.8329
1085,0,-168.351,207.363,65.4605,-168.962,167.648,65.5698,-129.081,208.322,65.7954,-128.672,167.254,65.8311
1086,0,-168.351,207.337,65.4846,-168.975,167.642,65.5622,-129.06,208.323,65.7903,-128.681,167.236,65.8352
1087,0,-168.347,207.384,65.4578,-168.785,167.75,65.5035,-129.088,208.32,65.8018,-128.683,167.263,65.8474
1088,0,-168.345,207.409,65.4581,-168.954,167.632,65.574,-129.098,208.328,65.8083,-128.667,167.272,65.8272
1089,0,-168.357,207.364,65.4699,-168.939,167.635,65.5643,-129.095,208.308,65.8116,-128.684,167.263,65.8371
1090,0,-168.339,207.368,65.4775,-168.781,167.749,65.4946,-129.085,208.335,65.7922,-128.671,167.258,65.8299
1091,0,-168.331,207.362,65.4632,-168.956,167.641,65.5894,-129.078,208.321,65.792,-128.672,167.293,65.8117
1092,0,-168.348,207.389,65.472,-168.966,167.618,65.5721,-129.092,208.326,65.7999,-128.705,167.227,65.8505
1093,0,-168.364,207.345,65.4889,-168.803,167.75,65.5179,-129.084,208.3,65.798,-128.675,167.245,65.8545
1094,0,-168.357,207.38,65.472,-168.947,167.665,65.555,-129.083,208.32,65.8199,-128.701,167.252,65.8323
1095,0,-168.354,207.364,65.4745,-168.955,167.634,65.553,-129.084,208.34,65.8159,-128.654,167.242,65.8388
1096,0,-168.367,207.362,65.4799,-168.929,167.649,65.545,-129.093,208.281,65.8016,-128.7,167.28,65.8322
1097,0,-168.34,207.379,65.4647,-168.948,167.624,65.5915,-129.072,208.327,65.7919,-128.692,167.266,65.8271
1098,0,-168.338,207.367,65.4614,-168.949,167.662,65.5679,-129.097,208.322,65.8212,-128.695,167.249,65.8528
1099,0,-168.372,207.357,65.4806,-168.958,167.67,65.5527,-129.093,208.296,65.8271,-128.697,167.264,65.8386
1100,0,-168.324,207.357,65.4722,-168.945,167.661,65.5578,-129.069,208.326,65.795,-128.697,167.237,65.8529
1101,0,-168.365,207.368,65.452,-168.961,167.63,65.5819,-129.061,208.345,65.7641,-128.689,167.235,65.8657
1102,0,-168.36,207.339,65.4782,-168.956,167.663,65.5909,-129.081,208.312,65.8053,-128.671,167.265,65.8282
1103,0,-168.343,207.394,65.4627,-168.964,167.632,65.5727,-129.103,208.327,65.8211,-128.68,167.258,65.8373
1104,0,-168.343,207.361,65.483,-168.956,167.626,65.6007,-129.078,208.302,65.7944,-128.688,167.277,65.8411
1105,0,-168.324,207.369,65.4551,-168.786,167.747,65.5127,-129.082,208.3,65.7971,-128.668,167.259,65.8365
1106,0,-168.336,207.365,65.4656,-168.927,167.663,65.5752,-129.102,208.314,65.8017,-128.674,167.257,65.8467
1107,0,-168.342,207.346,65.4862,-168.934,167.644,65.5935,-129.093,208.279,65.8131,-128.68,167.271,65.8329
1108,0,-168.336,207.383,65.4726,-168.954,167.63,65.5654,-129.091,208.321,65.7924,-128.69,167.247,65.8433
1109,0,-168.354,207.366,65.4658,-168.936,167.664,65.5598,-129.097,208.341,65.7952,-128.671,167.274,65.8173
1110,0,-168.361,207.331,65.4911,-168.783,167.752,65.5165,-129.073,208.355,65.8043,-128.668,167.27,65.8335
1111,0,-168.352,207.379,65.4567,-168.941,167.663,65.5729,-129.072,208.345,65.8046,-128.663,167.249,65.8341
1112,0,-168.361,207.368,65.4602,-168.805,167.73,65.513,-129.081,208.317,65.804,-128.689,167.263,65.8238
1113,0,-168.361,207.363,65.4731,-168.941,167.662,65.5716,-129.096,208.328,65.8043,-128.703,167.254,65.8447
1114,0,-168.345,207.339,65.4731,-168.939,167.633,65.5687,-129.08,208.355,65.777,-128.688,167.24,65.8494
1115,0,-168.365,207.336,65.4893,-168.957,167.654,65.573,-129.082,208.314,65.816,-128.69,167.261,65.8433
1116,0,-168.353,207.349,65.4718,-168.955,167.647,65.579,-129.102,208.315,65.7905,-128.689,167.256,65.8324
1117,0,-168.372,207.365,65.4617,-168.937,167.645,65.5727,-129.086,208.308,65.8099,-128.703,167.255,65.8414
1118,0,-168.349,207.358,65.4758,-168.929,167.66,65.5771,-129.097,208.325,65.8097,-128.699,167.244,65.8383
1119,0,-168.349,207.373,65.469,-168.945,167.658,65.5738,-129.085,208.307,65.7989,-128.678,167.278,65.8413
1120,0,-168.343,207.339,65.4691,-168.785,167.75,65.507,-129.083,208.303,65.797,-128.678,167.25,65.8386
1121,0,-168.34,207.358,65.4761,-168.948,167.633,65.5782,-129.095,208.306,65.8093,-128.666,167.248,65.8376
1122,0,-168.352,207.327,65.4919,-168.953,167.641,65.5797,-129.071,208.313,65.7941,-128.693,167.255,65.8256
1123,0,-168.359,207.369,65.4775,-168.938,167.651,65.568,-129.059,208.324,65.8123,-128.694,167.24,65.8424
1124,0,-168.358,207.351,65.4591,-168.933,167.667,65.5548,-129.089,208.3,65.785,-128.666,167.273,65.83
1125,0,-168.371,207.385,65.4751,-168.935,167.651,65.5955,-129.084,208.308,65.8103,-128.683,167.275,65.8199
1126,0,-168.366,207.4,65.4671,-168.8,167.723,65.5285,-129.086,208.323,65.8067,-128.666,167.251,65.8241
1127,0,-168.355,207.374,65.4653,-168.95,167.657,65.582,-129.092,208.312,65.8075,-128.668,167.259,65.8522
1128,0,-168.33,207.375,65.4633,-168.974,167.604,65.6139,-129.077,208.303,65.802,-128.686,167.264,65.8231
1129,0,-168.354,207.372,65.4822,-168.946,167.633,65.5721,-129.086,208.306,65.8063,-128.66,167.27,65.8214
1130,0,-168.359,207.341,65.4733,-168.962,167.629,65.5805,-129.084,208.301,65.8052,-128.674,167.256,65.8461
1131,0,-168.349,207.389,65.4743,-168.95,167.627,65.5837,-129.103,208.299,65.8244,-128.702,167.248,65.8578
1132,0,-168.367,207.338,65.4813,-168.961,167.658,65.5723,-129.086,208.326,65.8092,-128.685,167.252,65.8363
1133,0,-168.363,207.375,65.4734,-168.955,167.661,65.5768,-129.108,208.309,65.8067,-128.672,167.259,65.8385
1134,0,-168.352,207.331,65.5122,-168.968,167.643,65.574,-129.09,208.328,65.8031,-128.684,167.24,65.8505
1135,0,-168.357,207.321,65.5009,-168.962,167.641,65.5824,-129.083,208.307,65.7868,-128.674,167.284,65.8343
1136,0,-168.355,207.363,65.4731,-168.976,167.599,65.5856,-129.099,208.301,65.8185,-128.698,167.24,65.8524
1137,0,-168.371,207.325,65.5,-168.94,167.673,65.5514,-129.11,208.301,65.8137,-128.67,167.247,65.8462
1138,0,-168.37,207.338,65.484,-168.934,167.658,65.5449,-129.096,208.312,65.8163,-128.694,167.272,65.8143
1139,0,-168.35,207.341,65.4901,-168.985,167.631,65.58,-129.078,208.323,65.7843,-128.679,167.241,65.8527
1140,0,-168.374,207.359,65.4884,-168.987,167.642,65.5711,-129.075,208.297,65.8027,-128.684,167.237,65.8502
1141,0,-168.345,207.367,65.462,-168.961,167.641,65.5818,-129.089,208.293,65.8074,-128.682,167.256,65.8391
1142,0,-168.361,207.345,65.4669,-168.942,167.647,65.5737,-129.06,208.324,65.807,-128.698,167.279,65.8256
1143,0,-168.339,207.394,65.4585,-168.798,167.735,65.5007,-129.073,208.311,65.8035,-128.692,167.224,65.8599
1144,0,-168.348,207.329,65.4759,-168.946,167.658,65.5528,-129.09,208.291,65.8035,-128.679,167.234,65.841
1145,0,-168.352,207.389,65.4546,-168.975,167.628,65.5842,-129.096,208.287,65.8138,-128.673,167.277,65.8392
1146,0,-168.337,207.377,65.4622,-168.941,167.64,65.5611,-129.077,208.319,65.7856,-128.669,167.296,65.7989
1147,0,-168.345,207.377,65.4423,-168.939,167.673,65.5554,-129.097,208.304,65.8034,-128.681,167.284,65.822
1148,0,-168.351,207.392,65.4587,-168.946,167.639,65.5765,-129.067,208.328,65.7667,-128.689,167.263,65.8325
1149,0,-168.364,207.34,65.4707,-168.784,167.748,65.505,-129.098,208.313,65.8125,-128.667,167.265,65.8441
1150,0,-168.345,207.323,65.4954,-168.941,167.638,65.5692,-129.086,208.319,65.8029,-128.676,167.244,65.8495
1151,0,-168.358,207.357,65.4871,-168.959,167.653,65.5741,-129.071,208.321,65.8067,-128.678,167.231,65.8742
1152,0,-168.368,207.362,65.4832,-168.947,167.666,65.5673,-129.097,208.305,65.8079,-128.674,167.242,65.8475
1153,0,-168.345,207.376,65.4771,-168.96,167.613,65.5797,-129.09,208.308,65.7958,-128.665,167.275,65.8297
1154,0,-168.35,207.396,65.4551,-168.779,167.763,65.4904,-129.087,208.301,65.8047,-128.67,167.256,65.8477
1155,0,-168.35,207.396,65.4479,-168.953,167.673,65.5507,-129.074,208.337,65.8,-128.687,167.23,65.8401
1156,0,-168.339,207.378,65.476,-168.947,167.673,65.5589,-129.078,208.308,65.819,-128.679,167.241,65.861
1157,0,-168.338,207.358,65.4592,-168.942,167.667,65.5342,-129.092,208.299,65.8109,-128.685,167.253,65.8294
1158,0,-168.337,207.357,65.4736,-168.784,167.761,65.4832,-129.095,208.307,65.7951,-128.693,167.265,65.8319
1159,0,-168.316,207.392,65.4715,-168.934,167.689,65.5622,-129.077,208.296,65.8081,-128.686,167.261,65.8635
1160,0,-168.33,207.362,65.4826,-168.939,167.644,65.5999,-129.081,208.271,65.8257,-128.691,167.254,65.8676
1161,0,-168.359,207.368,65.4918,-168.964,167.674,65.5579,-129.077,208.316,65.8086,-128.681,167.254,65.842
1162,0,-168.344,207.337,65.4738,-168.948,167.676,65.5501,-129.079,208.328,65.8066,-128.693,167.259,65.8306
1163,0,-168.344,207.378,65.4736,-168.938,167.661,65.5659,-129.077,208.312,65.8087,-128.683,167.203,65.8732
1164,0,-168.359,207.36,65.4809,-168.945,167.625,65.569,-129.078,208.299,65.802,-128.71,167.275,65.8157
1165,0,-168.36,207.333,65.4858,-168.899,167.687,65.5413,-129.08,208.339,65.8002,-128.666,167.233,65.8532
1166,0,-168.337,207.379,65.443,-168.937,167.65,65.5649,-129.085,208.31,65.7937,-128.688,167.281,65.84
1167,0,-168.355,207.368,65.4873,-168.97,167.64,65.5831,-129.065,208.321,65.8005,-128.683,167.24,65.8292
1168,0,-168.361,207.361,65.4587,-168.786,167.729,65.5333,-129.084,208.303,65.8186,-128.698,167.251,65.8429
1169,0,-168.352,207.381,65.4765,-168.939,167.65,65.5836,-129.082,208.337,65.8141,-128.689,167.255,65.8336
1170,0,-168.349,207.344,65.4902,-168.969,167.617,65.592,-129.083,208.293,65.812,-128.677,167.258,65.8441
1171,0,-168.369,207.349,65.4968,-168.945,167.643,65.5691,-129.09,208.309,65.8146,-128.674,167.257,65.8333
1172,0,-168.338,207.39,65.4446,-168.974,167.643,65.5727,-129.054,208.322,65.7731,-128.668,167.28,65.8304
1173,0,-168.367,207.363,65.4812,-168.97,167.64,65.5579,-129.07,208.328,65.7766,-128.669,167.28,65.8176
1174,0,-168.353,207.343,65.4887,-168.941,167.651,65.5785,-129.073,208.302,65.7982,-128.684,167.253,65.8481
1175,0,-168.388,207.376,65.4717,-168.943,167.619,65.5856,-129.111,208.315,65.8118,-128.706,167.263,65.8383
1176,0,-168.36,207.378,65.4796,-168.949,167.662,65.5765,-129.077,208.329,65.7828,-128.681,167.236,65.8393
1177,0,-168.329,207.372,65.4691,-168.95,167.611,65.586,-129.089,208.324,65.807,-128.698,167.234,65.8452
1178,0,-168.34,207.359,65.4729,-168.893,167.694,65.4785,-129.067,208.328,65.7975,-128.687,167.252,65.8274
1179,0,-168.345,207.362,65.4733,-168.922,167.692,65.5515,-129.09,208.319,65.7937,-128.683,167.242,65.8473
1180,0,-168.344,207.354,65.479,-168.945,167.663,65.5735,-129.103,208.307,65.8076,-128.68,167.273,65.8323
1181,0,-168.344,207.339,65.4762,-168.943,167.67,65.5829,-129.065,208.326,65.7858,-128.679,167.246,65.8418
1182,0,-168.371,207.366,65.4756,-168.962,167.656,65.5615,-129.074,208.331,65.8069,-128.67,167.252,65.85
1183,0,-168.348,207.368,65.4614,-168.946,167.685,65.5631,-129.075,208.342,65.7957,-128.693,167.274,65.8297
1184,0,-168.352,207.33,65.4856,-168.949,167.684,65.5553,-129.095,208.348,65.7889,-128.692,167.297,65.8247
1185,0,-168.349,207.378,65.4626,-168.952,167.662,65.5395,-129.105,208.321,65.8049,-128.678,167.25,65.8374
1186,0,-168.34,207.384,65.4578,-168.954,167.653,65.5586,-129.066,208.337,65.7955,-128.697,167.246,65.8379
1187,0,-168.355,207.356,65.4853,-168.952,167.631,65.5774,-129.076,208.317,65.7873,-128.67,167.258,65.8479
1188,0,-168.34,207.363,65.4732,-168.79,167.748,65.4941,-129.066,208.301,65.807,-128.672,167.24,65.8447
1189,0,-168.35,207.359,65.477,-168.928,167.684,65.5427,-129.091,208.323,65.8039,-128.703,167.266,65.8302
1190,0,-168.356,207.359,65.4556,-168.794,167.749,65.5136,-129.102,208.328,65.8155,-128.702,167.262,65.8538
1191,0,-168.35,207.37,65.4855,-168.937,167.67,65.5533,-129.1,208.294,65.8035,-128.699,167.252,65.8431
1192,0,-168.383,207.337,65.4784,-168.949,167.644,65.5547,-129.082,208.293,65.8336,-128.684,167.263,65.8532
1193,0,-168.361,207.358,65.4954,-168.94,167.673,65.5565,-129.079,208.308,65.8074,-128.696,167.23,65.8565
1194,0,-168.342,207.351,65.4616,-168.94,167.656,65.5714,-129.081,208.31,65.7995,-128.681,167.254,65.8401
1195,0,-168.323,207.377,65.4708,-168.786,167.749,65.5113,-129.078,208.34,65.7997,-128.683,167.257,65.841
1196,0,-168.37,207.354,65.473,-168.947,167.652,65.5684,-129.091,208.308,65.8039,-128.689,167.235,65.845
1197,0,-168.384,207.339,65.4947,-168.959,167.628,65.579,-129.089,208.333,65.8075,-128.684,167.241,65.8392
1198,0,-168.351,207.363,65.4693,-168.958,167.638,65.564,-129.095,208.33,65.8088,-128.687,167.257,65.8281
1199,0,-168.322,207.342,65.489,-168.954,167.652,65.5685,-129.075,208.345,65.7925,-128.688,167.246,65.8459
1200,0,-168.344,207.344,65.4891,-168.957,167.645,65.5765,-129.093,208.322,65.8089,-128.677,167.258,65.8315
1201,0,-168.346,207.395,65.4578,-168.951,167.667,65.5741,-129.069,208.317,65.7979,-128.682,167.247,65.8375
1202,0,-168.322,207.38,65.4694,-168.923,167.689,65.5486,-129.083,208.314,65.8135,-128.683,167.235,65.8492
1203,0,-168.354,207.356,65.4838,-168.912,167.667,65.5534,-129.082,208.339,65.7979,-128.685,167.267,65.8317
1204,0,-168.357,207.366,65.4678,-168.948,167.674,65.5477,-129.082,208.319,65.7941,-128.691,167.238,65.8427
1205,0,-168.369,207.36,65.4693,-168.947,167.655,65.5529,-129.085,208.315,65.8036,-128.692,167.243,65.8157
1206,0,-168.346,207.362,65.462,-168.958,167.625,65.5878,-129.07,208.332,65.8001,-128.663,167.254,65.8485
1207,0,-168.338,207.376,65.4693,-168.968,167.622,65.5763,-129.076,208.302,65.8177,-128.681,167.248,65.8419
1208,0,-168.35,207.373,65.4824,-168.792,167.722,65.515,-129.097,208.312,65.8275,-128.661,167.248,65.8574
1209,0,-168.347,207.36,65.4479,-168.948,167.644,65.5549,-129.079,208.322,65.8087,-128.678,167.258,65.8455
1210,0,-168.358,207.348,65.4674,-168.943,167.66,65.5465,-129.081,208.292,65.8042,-128.682,167.244,65.834
1211,0,-168.34,207.368,65.4897,-168.935,167.643,65.5801,-129.079,208.314,65.7992,-128.681,167.237,65.8663
1212,0,-168.345,207.387,65.4399,-168.947,167.66,65.5529,-129.083,208.318,65.7993,-128.683,167.227,65.8629
1213,0,-168.331,207.362,65.4676,-168.955,167.631,65.577,-129.071,208.318,65.8142,-128.675,167.244,65.8515
1214,0,-168.344,207.377,65.4542,-168.95,167.653,65.5471,-129.082,208.32,65.804,-128.696,167.257,65.848
1215,0,-168.357,207.33,65.4779,-168.788,167.751,65.5161,-129.089,208.338,65.8182,-128.682,167.248,65.8193
1216,0,-168.362,207.347,65.4899,-168.925,167.656,65.5576,-129.079,208.324,65.7924,-128.687,167.283,65.8152
1217,0,-168.349,207.373,65.4889,-168.932,167.653,65.556,-129.092,208.322,65.8097,-128.664,167.266,65.844
1218,0,-168.332,207.349,65.4922,-168.941,167.647,65.5816,-129.081,208.305,65.8018,-128.686,167.254,65.8296
1219,0,-168.331,207.4,65.4634,-168.922,167.648,65.5802,-129.091,208.308,65.794,-128.682,167.248,65.8421
1220,0,-168.354,207.385,65.4787,-168.887,167.681,65.5346,-129.074,208.335,65.803,-128.668,167.245,65.8455
1221,0,-168.341,207.394,65.4646,-168.792,167.757,65.5049,-129.083,208.291,65.8134,-128.693,167.245,65.8427
1222,0,-168.337,207.373,65.4491,-168.94,167.657,65.5501,-129.105,208.322,65.797,-128.663,167.267,65.8456
1223,0,-168.349,207.383,65.487,-168.96,167.632,65.5711,-129.095,208.304,65.8159,-128.691,167.236,65.8578
1224,0,-168.337,207.357,65.4687,-168.959,167.634,65.586,-129.077,208.35,65.8113,-128.677,167.256,65.8185
1225,0,-168.362,207.342,65.4735,-168.965,167.642,65.5871,-129.079,208.327,65.7943,-128.708,167.264,65.8403
1226,0,-168.333,207.38,65.4588,-168.937,167.677,65.5774,-129.086,208.309,65.8015,-128.688,167.253,65.8475
1227,0,-168.354,207.369,65.4757,-168.898,167.684,65.5738,-129.078,208.317,65.8086,-128.684,167.273,65.8284
1228,0,-168.331,207.363,65.4854,-168.947,167.644,65.5642,-129.069,208.34,65.7973,-128.706,167.234,65.859
1229,0,-168.356,207.359,65.491,-168.985,167.63,65.5877,-129.085,208.312,65.8178,-128.688,167.207,65.8599
1230,0,-168.37,207.358,65.4905,-168.945,167.643,65.5542,-129.074,208.319,65.7952,-128.673,167.245,65.8469
1231,0,-168.351,207.343,65.4574,-168.936,167.633,65.5669,-129.078,208.305,65.8024,-128.677,167.238,65.8482
1232,0,-168.347,207.381,65.4769,-168.962,167.636,65.5741,-129.075,208.315,65.7974,-128.705,167.265,65.8367
1233,0,-168.362,207.388,65.4599,-168.966,167.635,65.5838,-129.061,208.344,65.8,-128.684,167.268,65.8193
1234,0,-168.357,207.371,65.4678,-168.968,167.633,65.5728,-129.093,208.303,65.8009,-128.706,167.256,65.8487
1235,0,-168.343,207.386,65.4684,-168.965,167.662,65.5555,-129.097,208.328,65.7894,-128.706,167.256,65.8388
1236,0,-168.368,207.347,65.4821,-168.966,167.633,65.5596,-129.072,208.313,65.8065,-128.686,167.271,65.8445
1237,0,-168.326,207.385,65.4652,-168.971,167.635,65.5649,-129.073,208.308,65.7888,-128.688,167.263,65.8321
1238,0,-168.317,207.385,65.4656,-168.953,167.649,65.56,-129.083,208.306,65.7837,-128.69,167.243,65.8577
1239,0,-168.342,207.348,65.4571,-168.961,167.64,65.5809,-129.08,208.323,65.8038,-128.668,167.249,65.8532
1240,0,-168.325,207.374,65.4735,-168.963,167.66,65.5614,-129.089,208.321,65.8016,-128.673,167.246,65.8573
1241,0,-168.355,207.37,65.4883,-168.964,167.667,65.5633,-129.08,208.31,65.8005,-128.675,167.254,65.841
1242,0,-168.353,207.362,65.4575,-168.957,167.638,65.5587,-129.075,208.349,65.7932,-128.688,167.254,65.8308
1243,0,-168.33,207.389,65.47,-168.925,167.657,65.5608,-129.074,208.324,65.8047,-128.686,167.258,65.8137
1244,0,-168.359,207.354,65.4785,-168.959,167.618,65.5828,-129.085,208.33,65.7927,-128.686,167.28,65.8431
1245,0,-168.363,207.355,65.4797,-168.953,167.647,65.5976,-129.097,208.301,65.8091,-128.67,167.249,65.8584
1246,0,-168.327,207.383,65.4664,-168.956,167.635,65.5642,-129.079,208.295,65.8092,-128.686,167.273,65.8335
1247,0,-168.349,207.366,65.4762,-168.952,167.654,65.5898,-129.084,208.306,65.8263,-128.674,167.25,65.8599
1248,0,-168.338,207.39,65.456,-168.941,167.636,65.5566,-129.068,208.31,65.8009,-128.683,167.257,65.8423
1249,0,-168.369,207.355,65.495,-168.96,167.63,65.5856,-129.103,208.312,65.8135,-128.68,167.228,65.8405
1250,0,-168.367,207.363,65.4792,-168.941,167.654,65.559,-129.097,208.332,65.813,-128.69,167.253,65.8323
1251,0,-168.334,207.36,65.4806,-168.965,167.661,65.5736,-129.091,208.301,65.8126,-128.686,167.275,65.8364
1252,0,-168.325,207.374,65.4531,-168.938,167.651,65.5597,-129.082,208.312,65.8057,-128.704,167.245,65.8507
1253,0,-168.363,207.35,65.4831,-168.968,167.632,65.5847,-129.073,208.322,65.7948,-128.712,167.25,65.8313
1254,0,-168.354,207.325,65.4796,-168.976,167.637,65.5679,-129.095,208.29,65.7982,-128.692,167.228,65.8507
1255,0,-168.34,207.335,65.4873,-168.958,167.638,65.5894,-129.087,208.337,65.802,-128.696,167.247,65.8432
1256,0,-168.336,207.366,65.4794,-168.933,167.679,65.5456,-129.077,208.34,65.7994,-128.709,167.245,65.8427
1257,0,-168.347,207.371,65.4666,-168.789,167.729,65.5077,-129.09,208.308,65.7999,-128.7,167.232,65.8588
1258,0,-168.348,207.333,65.4977,-168.937,167.661,65.559,-129.09,208.29,65.8038,-128.676,167.26,65.8486
1259,0,-168.328,207.381,65.468,-168.96,167.655,65.5482,-129.07,208.315,65.778,-128.689,167.274,65.842
1260,0,-168.35,207.405,65.4709,-168.804,167.725,65.5224,-129.082,208.345,65.7954,-128.691,167.236,65.8564
1261,0,-168.344,207.359,65.4831,-168.941,167.652,65.5747,-129.057,208.324,65.7806,-128.686,167.251,65.8461
1262,0,-168.335,207.368,65.466,-168.982,167.618,65.5797,-129.075,208.316,65.8069,-128.675,167.268,65.8291
1263,0,-168.348,207.367,65.4751,-168.974,167.624,65.5756,-129.08,208.322,65.7983,-128.663,167.258,65.833
1264,0,-168.345,207.354,65.471,-168.984,167.634,65.5845,-129.092,208.318,65.8028,-128.676,167.228,65.849
1265,0,-168.345,207.355,65.4592,-168.956,167.628,65.5631,-129.099,208.318,65.8054,-128.671,167.29,65.8309
1266,0,-168.369,207.381,65.4611,-168.962,167.633,65.5579,-129.09,208.338,65.7952,-128.679,167.276,65.8254
1267,0,-168.364,207.36,65.4514,-168.963,167.624,65.578,-129.093,208.289,65.8264,-128.7,167.269,65.8243
1268,0,-168.371,207.343,65.4886,-168.967,167.616,65.5782,-129.082,208.308,65.811,-128.674,167.245,65.8327
1269,0,-168.349,207.389,65.4707,-168.951,167.667,65.5508,-129.078,208.317,65.8191,-128.681,167.257,65.8302
1270,0,-168.35,207.375,65.4635,-168.957,167.653,65.5748,-129.084,208.323,65.8124,-128.683,167.23,65.8515
1271,0,-168.354,207.347,65.5047,-168.977,167.627,65.6014,-129.087,208.315,65.8178,-128.686,167.253,65.8323
1272,0,-168.308,207.37,65.4762,-168.803,167.714,65.5224,-129.095,208.282,65.8306,-128.694,167.247,65.8481
1273,0,-168.347,207.384,65.4584,-168.941,167.664,65.5415,-129.075,208.306,65.8187,-128.666,167.247,65.8412
1274,0,-168.33,207.377,65.4845,-168.966,167.654,65.5581,-129.07,208.341,65.8008,-128.695,167.279,65.8177
1275,0,-168.365,207.375,65.4635,-168.962,167.662,65.5752,-129.099,208.285,65.8064,-128.691,167.266,65.8199
1276,0,-168.37,207.357,65.4762,-168.947,167.647,65.5466,-129.08,208.302,65.8237,-128.681,167.257,65.8401
1277,0,-168.362,207.364,65.4745,-168.926,167.67,65.544,-129.068,208.302,65.7965,-128.682,167.247,65.8471
1278,0,-168.367,207.362,65.4651,-168.979,167.636,65.5615,-129.107,208.303,65.8097,-128.69,167.258,65.8548
1279,0,-168.35,207.363,65.4806,-168.943,167.641,65.5864,-129.091,208.318,65.7979,-128.689,167.228,65.8444
1280,0,-168.346,207.356,65.4716,-168.954,167.649,65.5807,-129.08,208.338,65.7893,-128.67,167.274,65.8236
1281,0,-168.342,207.368,65.481,-168.934,167.682,65.5433,-129.094,208.34,65.7916,-128.678,167.271,65.8194
1282,0,-168.319,207.388,65.4803,-168.946,167.667,65.5505,-129.08,208.328,65.7838,-128.692,167.256,65.8381
1283,0,-168.369,207.357,65.4788,-168.955,167.646,65.5636,-129.082,208.304,65.8085,-128.683,167.276,65.8363
1284,0,-168.345,207.406,65.4683,-168.793,167.749,65.5344,-129.087,208.317,65.81,-128.685,167.262,65.832
1285,0,-168.357,207.373,65.4695,-168.954,167.668,65.5532,-129.089,208.319,65.7926,-128.687,167.244,65.8571
1286,0,-168.34,207.373,65.45,-168.971,167.63,65.5748,-129.079,208.339,65.8111,-128.684,167.234,65.8484
1287,0,-168.34,207.335,65.4949,-168.979,167.624,65.5684,-129.086,208.322,65.8058,-128.689,167.252,65.8459
1288,0,-168.34,207.359,65.4797,-168.814,167.744,65.4966,-129.08,208.322,65.8081,-128.688,167.265,65.8201
1289,0,-168.341,207.377,65.4678,-168.936,167.667,65.5428,-129.071,208.33,65.8049,-128.679,167.289,65.8138
1290,0,-168.341,207.384,65.452,-168.953,167.611,65.5732,-129.081,208.32,65.7994,-128.694,167.252,65.8422
1291,0,-168.353,207.348,65.4797,-168.947,167.645,65.5776,-129.095,208.34,65.7897,-128.712,167.223,65.8514
1292,0,-168.357,207.354,65.4784,-168.954,167.662,65.5566,-129.078,208.315,65.7991,-128.683,167.242,65.847
1293,0,-168.325,207.391,65.4568,-168.959,167.647,65.559,-129.098,208.309,65.8171,-128.684,167.246,65.8591
1294,0,-168.361,207.321,65.4832,-168.963,167.626,65.5994,-129.087,208.31,65.7998,-128.687,167.255,65.8478
1295,0,-168.353,207.346,65.481,-168.939,167.639,65.5765,-129.075,208.34,65.7786,-128.677,167.278,65.8256
1296,0,-168.333,207.401,65.4708,-168.942,167.653,65.567,-129.091,208.316,65.784,-128.676,167.252,65.8557
1297,0,-168.345,207.357,65.4896,-168.961,167.647,65.5797,-129.076,208.327,65.8066,-128.698,167.254,65.8613
1298,0,-168.351,207.37,65.48,-168.97,167.649,65.5855,-129.072,208.306,65.7971,-128.688,167.25,65.8523
1299,0,-168.355,207.351,65.4854,-168.941,167.667,65.5486,-129.074,208.311,65.8069,-128.707,167.265,65.8371
1300,0,-168.339,207.368,65.4796,-168.921,167.67,65.5513,-129.095,208.283,65.8183,-128.671,167.259,65.833
1301,0,-168.351,207.368,65.4784,-168.964,167.616,65.5993,-129.093,208.285,65.8278,-128.691,167.264,65.8437
1302,0,-168.368,207.338,65.49,-168.975,167.633,65.5831,-129.097,208.297,65.826,-128.69,167.283,65.8363
1303,0,-168.351,207.375,65.4754,-168.935,167.649,65.5827,-129.078,208.342,65.8033,-128.682,167.25,65.8415
1304,0,-168.352,207.335,65.4751,-168.931,167.661,65.5722,-129.083,208.291,65.7891,-128.684,167.264,65.8165
1305,0,-168.344,207.37,65.4855,-168.937,167.653,65.5838,-129.084,208.319,65.8021,-128.668,167.27,65.8361
1306,0,-168.356,207.396,65.4956,-168.948,167.635,65.5825,-129.076,208.317,65.798,-128.673,167.239,65.8402
1307,0,-168.344,207.355,65.5015,-168.943,167.661,65.5643,-129.082,208.341,65.7762,-128.682,167.246,65.8474
1308,0,-168.345,207.379,65.463,-168.943,167.659,65.5601,-129.074,208.316,65.8012,-128.675,167.237,65.825
1309,0,-168.351,207.367,65.4604,-168.944,167.675,65.553,-129.076,208.316,65.8137,-128.69,167.241,65.8464
1310,0,-168.358,207.369,65.4671,-168.944,167.638,65.5749,-129.092,208.271,65.8094,-128.678,167.248,65.831
