Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3380,0,82.1779,24.2856,-235.77,82.3005,-14.7464,-235.078,121.351,26.6296,-235.43,122.515,-14.7374,-235.653
3381,0,82.1602,24.2741,-235.768,82.3183,-14.7917,-235.129,121.336,26.6285,-235.442,122.535,-14.7559,-235.642
3382,0,82.2127,24.2364,-235.729,82.3151,-14.7676,-235.127,121.384,26.5291,-235.38,122.474,-14.689,-235.709
3383,0,82.1909,24.2333,-235.718,82.2839,-14.7597,-235.111,121.391,26.5422,-235.372,122.476,-14.646,-235.749
3384,0,82.182,24.2305,-235.725,82.3288,-14.7904,-235.087,121.364,26.5623,-235.386,122.485,-14.639,-235.728
3385,0,82.1691,24.27,-235.781,82.314,-14.7449,-235.122,121.343,26.5695,-235.402,122.489,-14.7306,-235.706
3386,0,82.1872,24.2753,-235.736,82.2988,-14.7589,-235.129,121.356,26.5719,-235.411,122.522,-14.6631,-235.731
3387,0,82.1696,24.247,-235.726,82.2613,-14.7075,-235.134,121.342,26.5567,-235.37,122.46,-14.6291,-235.768
3388,0,82.1986,24.2657,-235.723,82.2866,-14.7362,-235.126,121.36,26.5646,-235.368,122.476,-14.6942,-235.715
3389,0,82.191,24.2798,-235.739,82.2936,-14.7526,-235.124,121.397,26.5288,-235.354,122.51,-14.7003,-235.71
3390,0,82.2075,24.2094,-235.708,82.2934,-14.7451,-235.123,121.371,26.5523,-235.363,122.514,-14.7083,-235.695
3391,0,82.1811,24.2625,-235.729,82.3083,-14.7556,-235.133,121.387,26.5741,-235.384,122.502,-14.7108,-235.68
3392,0,82.1462,24.3103,-235.788,82.3337,-14.781,-235.108,121.346,26.5843,-235.4,122.49,-14.7001,-235.704
3393,0,82.1643,24.2788,-235.783,82.2821,-14.7174,-235.156,121.39,26.5273,-235.335,122.51,-14.6387,-235.725
3394,0,82.187,24.2837,-235.744,82.2466,-14.6956,-235.162,121.35,26.5512,-235.385,122.469,-14.667,-235.731
3395,0,82.1701,24.2617,-235.751,82.2706,-14.6909,-235.138,121.384,26.5818,-235.386,122.52,-14.6474,-235.713
3396,0,82.1818,24.251,-235.744,82.2871,-14.7102,-235.146,121.372,26.5579,-235.383,122.532,-14.7091,-235.685
3397,0,82.1737,24.2718,-235.767,82.2824,-14.7285,-235.152,121.393,26.525,-235.368,122.495,-14.6929,-235.688
3398,0,82.1765,24.2592,-235.766,82.2602,-14.6934,-235.144,121.383,26.5148,-235.349,122.489,-14.6354,-235.766
3399,0,82.1674,24.2662,-235.741,82.26,-14.6862,-235.167,121.374,26.5429,-235.372,122.446,-14.5754,-235.812
3400,0,82.1512,24.2442,-235.764,82.2736,-14.6615,-235.192,121.34,26.6401,-235.436,122.449,-14.6395,-235.742
3401,0,82.1859,24.2265,-235.739,82.1008,-14.4929,-235.319,121.342,26.5728,-235.391,122.479,-14.6589,-235.763
3402,0,82.1793,24.2505,-235.733,82.2111,-14.5736,-235.235,121.393,26.4913,-235.332,122.497,-14.6531,-235.726
3403,0,82.1943,24.2117,-235.703,82.3039,-14.7233,-235.125,121.394,26.5533,-235.357,122.494,-14.6326,-235.741
3404,0,82.2068,24.2168,-235.715,82.3457,-14.7785,-235.112,121.417,26.495,-235.324,122.487,-14.6907,-235.708
3405,0,82.1482,24.2887,-235.754,82.3408,-14.7777,-235.112,121.399,26.5176,-235.319,122.48,-14.66,-235.726
3406,0,82.1541,24.305,-235.779,82.32,-14.7327,-235.11,121.328,26.5367,-235.356,122.488,-14.6622,-235.721
3407,0,82.2069,24.2082,-235.723,82.3152,-14.7405,-235.106,121.357,26.588,-235.405,122.493,-14.6845,-235.7
3408,0,82.2203,24.235,-235.704,82.4511,-14.8658,-235.038,121.381,26.5721,-235.381,122.495,-14.6563,-235.741
3409,0,82.1676,24.2799,-235.757,82.3745,-14.8101,-235.045,121.353,26.592,-235.387,122.473,-14.6385,-235.745
3410,0,82.1987,24.2416,-235.716,82.3248,-14.7905,-235.101,121.349,26.5288,-235.39,122.492,-14.6601,-235.716
3411,0,82.2212,24.2237,-235.707,82.3186,-14.7884,-235.068,121.348,26.553,-235.401,122.495,-14.6902,-235.7
3412,0,82.1776,24.2437,-235.757,82.3243,-14.7269,-235.115,121.344,26.6004,-235.416,122.488,-14.6551,-235.739
3413,0,82.1634,24.2868,-235.781,82.3106,-14.7346,-235.172,121.42,26.4936,-235.329,122.466,-14.6241,-235.78
3414,0,82.1243,24.3169,-235.798,82.2933,-14.7042,-235.162,121.386,26.5403,-235.365,122.489,-14.6763,-235.719
3415,0,82.1319,24.3262,-235.812,82.2575,-14.6279,-235.2,121.339,26.5514,-235.417,122.501,-14.6568,-235.698
3416,0,82.1787,24.2783,-235.758,82.2588,-14.6836,-235.168,121.352,26.576,-235.421,122.49,-14.6723,-235.727
3417,0,82.2003,24.2667,-235.744,82.274,-14.6898,-235.177,121.352,26.5321,-235.357,122.488,-14.6118,-235.743
3418,0,82.1632,24.2986,-235.78,82.2769,-14.6982,-235.133,121.382,26.5363,-235.375,122.455,-14.6337,-235.756
3419,0,82.1709,24.2728,-235.757,82.272,-14.7489,-235.144,121.377,26.4911,-235.356,122.498,-14.7026,-235.694
3420,0,82.1957,24.2673,-235.745,82.291,-14.7209,-235.14,121.405,26.4943,-235.34,122.496,-14.6417,-235.729
3421,0,82.2244,24.1991,-235.679,82.2689,-14.7308,-235.167,121.4,26.513,-235.348,122.463,-14.6759,-235.716
3422,0,82.1955,24.2406,-235.72,82.2819,-14.7335,-235.126,121.398,26.5065,-235.345,122.521,-14.6669,-235.7
3423,0,82.1778,24.2565,-235.753,82.2903,-14.6856,-235.174,121.353,26.5523,-235.378,122.504,-14.6816,-235.728
3424,0,82.1797,24.273,-235.759,82.2337,-14.7163,-235.172,121.399,26.527,-235.359,122.494,-14.6841,-235.696
3425,0,82.1501,24.2502,-235.765,82.285,-14.7368,-235.093,121.355,26.5036,-235.346,122.499,-14.6779,-235.711
3426,0,82.1534,24.2731,-235.793,82.3411,-14.7927,-235.084,121.38,26.5767,-235.361,122.515,-14.6699,-235.709
3427,0,82.1874,24.2527,-235.752,82.2971,-14.7683,-235.131,121.392,26.5374,-235.365,122.5,-14.6736,-235.71
3428,0,82.2024,24.2311,-235.706,82.2161,-14.6701,-235.179,121.365,26.5438,-235.35,122.443,-14.6146,-235.774
3429,0,82.1873,24.2473,-235.751,82.2471,-14.672,-235.183,121.349,26.5324,-235.35,122.455,-14.6338,-235.763
3430,0,82.1712,24.269,-235.749,82.2634,-14.6924,-235.16,121.388,26.5082,-235.359,122.449,-14.6191,-235.771
3431,0,82.1604,24.2952,-235.771,82.3061,-14.728,-235.107,121.401,26.4851,-235.326,122.447,-14.6498,-235.753
3432,0,82.206,24.2658,-235.729,82.3098,-14.7551,-235.096,121.412,26.461,-235.337,122.507,-14.6494,-235.715
3433,0,82.2033,24.2673,-235.766,82.3024,-14.7371,-235.115,121.372,26.5465,-235.365,122.485,-14.6929,-235.695
3434,0,82.1658,24.2367,-235.755,82.2914,-14.7351,-235.12,121.351,26.5808,-235.387,122.453,-14.6489,-235.745
3435,0,82.164,24.3128,-235.795,82.2845,-14.7093,-235.118,121.387,26.5583,-235.361,122.489,-14.6931,-235.703
3436,0,82.1756,24.2687,-235.763,82.3365,-14.779,-235.107,121.381,26.5731,-235.394,122.517,-14.6861,-235.717
3437,0,82.1963,24.2464,-235.747,82.3247,-14.7301,-235.09,121.385,26.5806,-235.375,122.513,-14.6573,-235.723
3438,0,82.2367,24.2028,-235.643,82.3266,-14.7853,-235.084,121.321,26.5762,-235.389,122.514,-14.7034,-235.679
3439,0,82.2012,24.2083,-235.72,82.3051,-14.742,-235.131,121.413,26.5104,-235.365,122.49,-14.6237,-235.756
3440,0,82.1686,24.2779,-235.764,82.3486,-14.8184,-235.048,121.39,26.5139,-235.34,122.47,-14.6331,-235.75
3441,0,82.1265,24.3314,-235.826,82.3963,-14.8562,-235.027,121.393,26.4718,-235.334,122.505,-14.675,-235.704
3442,0,82.1592,24.2641,-235.785,82.3181,-14.7679,-235.124,121.392,26.5034,-235.349,122.51,-14.7413,-235.669
3443,0,82.184,24.242,-235.737,82.3388,-14.7586,-235.109,121.373,26.5361,-235.344,122.508,-14.7424,-235.673
3444,0,82.205,24.2117,-235.699,82.1008,-14.5588,-235.305,121.386,26.5563,-235.362,122.512,-14.7259,-235.674
3445,0,82.1853,24.2548,-235.737,82.1901,-14.5767,-235.279,121.286,26.5989,-235.411,122.515,-14.7113,-235.702
3446,0,82.2186,24.2146,-235.719,82.2694,-14.7145,-235.187,121.357,26.5556,-235.383,122.503,-14.6785,-235.727
3447,0,82.234,24.2091,-235.696,82.3091,-14.7766,-235.08,121.377,26.5432,-235.367,122.499,-14.6768,-235.715
3448,0,82.2425,24.1846,-235.678,82.3433,-14.8012,-235.082,121.389,26.5499,-235.364,122.5,-14.6875,-235.691
3449,0,82.1959,24.2071,-235.721,82.307,-14.7517,-235.09,121.385,26.5074,-235.343,122.504,-14.6794,-235.699
3450,0,82.1714,24.2784,-235.753,82.2742,-14.6955,-235.122,121.399,26.5542,-235.363,122.475,-14.6497,-235.735
3451,0,82.1711,24.2586,-235.733,82.2437,-14.6763,-235.178,121.403,26.4908,-235.319,122.488,-14.6565,-235.715
3452,0,82.174,24.2749,-235.739,82.2586,-14.7037,-235.156,121.383,26.4681,-235.302,122.452,-14.6076,-235.747
3453,0,82.1867,24.2457,-235.739,82.2924,-14.6985,-235.143,121.422,26.5262,-235.33,122.493,-14.675,-235.712
3454,0,82.187,24.2773,-235.728,82.2717,-14.7342,-235.08,121.354,26.5466,-235.358,122.478,-14.6491,-235.714
3455,0,82.179,24.2794,-235.7,82.2996,-14.7245,-235.092,121.338,26.6036,-235.363,122.466,-14.648,-235.689
3456,0,82.1579,24.3008,-235.738,82.2758,-14.7156,-235.115,121.341,26.5867,-235.337,122.495,-14.6961,-235.661
3457,0,82.2007,24.2114,-235.662,82.2572,-14.6533,-235.134,121.372,26.5316,-235.274,122.485,-14.6581,-235.666
3458,0,82.2157,24.2356,-235.629,82.2735,-14.6619,-235.111,121.356,26.5446,-235.282,122.49,-14.6903,-235.651
3459,0,82.2239,24.2326,-235.645,82.2813,-14.7046,-235.031,121.359,26.5661,-235.307,122.48,-14.6805,-235.633
3460,0,82.1817,24.2272,-235.647,82.2688,-14.7244,-235.031,121.341,26.5893,-235.297,122.471,-14.7024,-235.616
3461,0,82.2197,24.2278,-235.616,82.2842,-14.691,-235.046,121.345,26.5495,-235.265,122.484,-14.6219,-235.664
3462,0,82.2485,24.1819,-235.544,82.2932,-14.717,-235.019,121.343,26.5728,-235.247,122.483,-14.6178,-235.654
3463,0,82.2716,24.1662,-235.537,82.3061,-14.7188,-234.984,121.381,26.5333,-235.22,122.486,-14.6408,-235.602
3464,0,82.2263,24.1795,-235.56,82.3052,-14.7448,-234.936,121.381,26.5108,-235.2,122.51,-14.7215,-235.534
3465,0,82.2173,24.2622,-235.589,82.3184,-14.7402,-234.944,121.367,26.5579,-235.208,122.526,-14.7049,-235.549
3466,0,82.1914,24.2607,-235.546,82.2757,-14.7016,-234.974,121.38,26.5232,-235.168,122.506,-14.6688,-235.559
3467,0,82.2174,24.201,-235.514,82.2582,-14.6525,-234.946,121.383,26.5426,-235.173,122.52,-14.6748,-235.497
3468,0,82.2364,24.2115,-235.471,82.2921,-14.6337,-234.943,121.33,26.5952,-235.188,122.516,-14.6715,-235.491
3469,0,82.2177,24.213,-235.488,82.2535,-14.6601,-234.925,121.358,26.5212,-235.122,122.517,-14.6861,-235.453
3470,0,82.2255,24.2629,-235.475,82.2668,-14.6418,-234.888,121.409,26.5417,-235.094,122.487,-14.6611,-235.484
3471,0,82.2165,24.2394,-235.433,82.3051,-14.6701,-234.821,121.389,26.5235,-235.062,122.482,-14.6518,-235.448
3472,0,82.2368,24.2278,-235.403,82.3251,-14.6824,-234.8,121.368,26.5585,-235.087,122.483,-14.6457,-235.444
3473,0,82.2465,24.1993,-235.358,82.2855,-14.6615,-234.796,121.382,26.524,-235.049,122.489,-14.591,-235.414
3474,0,82.2526,24.207,-235.324,82.2809,-14.6269,-234.826,121.373,26.5284,-235.021,122.488,-14.6677,-235.354
3475,0,82.2652,24.2352,-235.293,82.2766,-14.624,-234.793,121.363,26.5729,-235.074,122.487,-14.6118,-235.347
3476,0,82.2487,24.2267,-235.26,82.3219,-14.6439,-234.729,121.36,26.5757,-235.026,122.515,-14.6419,-235.284
3477,0,82.2762,24.206,-235.171,82.2808,-14.6072,-234.761,121.34,26.6107,-235.037,122.519,-14.6579,-235.275
3478,0,82.3624,24.0767,-235.034,82.2727,-14.5853,-234.752,121.342,26.6147,-235.041,122.508,-14.7059,-235.208
3479,0,82.3277,24.1254,-235.06,82.2771,-14.6179,-234.725,121.333,26.5964,-234.996,122.481,-14.6349,-235.197
3480,0,82.2987,24.1694,-235.045,82.3007,-14.6198,-234.671,121.375,26.5497,-234.93,122.48,-14.6131,-235.172
3481,0,82.3158,24.1146,-234.971,82.2923,-14.6343,-234.631,121.381,26.4979,-234.896,122.512,-14.6079,-235.103
3482,0,82.3214,24.1181,-234.927,82.2204,-14.5072,-234.692,121.388,26.5083,-234.89,122.461,-14.5743,-235.117
3483,0,82.3242,24.1076,-234.87,82.2431,-14.4788,-234.672,121.311,26.5507,-234.917,122.455,-14.6123,-235.062
3484,0,82.3273,24.1332,-234.803,82.2931,-14.541,-234.613,121.348,26.5702,-234.913,122.461,-14.6305,-234.962
3485,0,82.3107,24.1179,-234.79,82.278,-14.5439,-234.542,121.389,26.4945,-234.826,122.47,-14.5966,-234.962
3486,0,82.2904,24.1268,-234.721,82.3097,-14.6161,-234.454,121.346,26.5465,-234.852,122.481,-14.6499,-234.879
3487,0,82.3205,24.1028,-234.651,82.2911,-14.6,-234.463,121.322,26.5768,-234.85,122.503,-14.6665,-234.849
3488,0,82.2895,24.1106,-234.62,82.2317,-14.5478,-234.433,121.349,26.513,-234.775,122.496,-14.6494,-234.768
3489,0,82.2883,24.091,-234.549,82.321,-14.5768,-234.33,121.355,26.4769,-234.722,122.466,-14.6495,-234.721
3490,0,82.3194,24.0824,-234.508,82.301,-14.5702,-234.326,121.355,26.463,-234.683,122.479,-14.6696,-234.645
3491,0,82.3182,24.1028,-234.416,82.2468,-14.5486,-234.331,121.343,26.4857,-234.691,122.489,-14.6334,-234.608
3492,0,82.3166,24.0755,-234.353,82.2585,-14.5182,-234.294,121.334,26.521,-234.673,122.497,-14.6837,-234.53
3493,0,82.3481,24.0343,-234.277,82.2194,-14.4904,-234.271,121.335,26.5295,-234.626,122.445,-14.6636,-234.511
3494,0,82.3366,24.085,-234.248,82.2014,-14.4612,-234.243,121.34,26.5201,-234.617,122.454,-14.6632,-234.416
3495,0,82.2996,24.0753,-234.179,82.2092,-14.4431,-234.218,121.349,26.4965,-234.562,122.451,-14.62,-234.399
3496,0,82.3597,24.0594,-234.125,82.2749,-14.5006,-234.072,121.359,26.4737,-234.487,122.427,-14.5872,-234.357
3497,0,82.343,24.0619,-234.063,82.2433,-14.5001,-234.029,121.356,26.477,-234.467,122.428,-14.602,-234.271
3498,0,82.3234,24.0682,-234.025,82.1512,-14.3589,-234.063,121.37,26.4808,-234.428,122.434,-14.5968,-234.205
3499,0,82.2663,24.1763,-233.983,82.207,-14.4726,-233.997,121.373,26.4341,-234.356,122.429,-14.5859,-234.132
3500,0,82.3024,24.158,-233.961,82.1588,-14.4106,-233.944,121.335,26.5107,-234.363,122.442,-14.6634,-234.018
3501,0,82.3029,24.1458,-233.824,82.1898,-14.4297,-233.877,121.296,26.5672,-234.365,122.422,-14.6236,-233.949
3502,0,82.3367,24.1259,-233.718,82.1475,-14.3901,-233.827,121.321,26.5901,-234.321,122.408,-14.5799,-233.919
3503,0,82.3108,24.1471,-233.729,82.155,-14.37,-233.72,121.353,26.4978,-234.189,122.465,-14.6099,-233.819
3504,0,82.2883,24.2377,-233.67,82.1964,-14.4046,-233.624,121.344,26.4888,-234.1,122.431,-14.6094,-233.717
3505,0,82.2873,24.2272,-233.594,82.1566,-14.3782,-233.572,121.312,26.5283,-234.091,122.441,-14.6394,-233.659
3506,0,82.3139,24.1606,-233.466,82.2294,-14.4731,-233.424,121.29,26.5536,-234.048,122.427,-14.6316,-233.587
3507,0,82.3531,24.1807,-233.389,82.2049,-14.4718,-233.347,121.308,26.5506,-233.966,122.426,-14.6177,-233.494
3508,0,82.293,24.2298,-233.356,82.1825,-14.4025,-233.313,121.338,26.5056,-233.834,122.437,-14.5858,-233.445
3509,0,82.2676,24.2454,-233.23,82.1414,-14.4027,-233.227,121.344,26.5008,-233.735,122.449,-14.6573,-233.321
3510,0,82.3481,24.1684,-233.127,82.1644,-14.396,-233.187,121.338,26.4588,-233.684,122.454,-14.6201,-233.273
3511,0,82.3255,24.1669,-233.069,82.1524,-14.4034,-233.106,121.333,26.4942,-233.618,122.428,-14.6021,-233.182
3512,0,82.3147,24.2312,-232.997,82.2084,-14.5136,-232.944,121.338,26.47,-233.515,122.405,-14.6162,-233.091
3513,0,82.2906,24.2655,-233.003,82.2297,-14.5285,-232.88,121.395,26.4062,-233.385,122.459,-14.6623,-232.988
3514,0,82.281,24.2567,-232.885,82.2021,-14.537,-232.858,121.36,26.4938,-233.352,122.439,-14.6181,-232.932
3515,0,82.2823,24.2554,-232.816,82.1853,-14.5195,-232.79,121.341,26.456,-233.196,122.418,-14.5903,-232.88
3516,0,82.2978,24.2446,-232.781,82.2039,-14.539,-232.692,121.392,26.4585,-233.095,122.441,-14.6473,-232.788
3517,0,82.2955,24.2059,-232.688,82.2037,-14.5741,-232.616,121.32,26.5424,-233.066,122.457,-14.6763,-232.689
3518,0,82.3083,24.2056,-232.625,82.2374,-14.6532,-232.509,121.307,26.5317,-232.969,122.455,-14.652,-232.643
3519,0,82.2969,24.2051,-232.611,82.2418,-14.6286,-232.434,121.346,26.5212,-232.845,122.452,-14.6784,-232.561
3520,0,82.2869,24.2385,-232.516,82.2431,-14.6381,-232.343,121.39,26.4603,-232.668,122.484,-14.6762,-232.511
3521,0,82.2517,24.2826,-232.504,82.2715,-14.6647,-232.237,121.381,26.4332,-232.542,122.492,-14.703,-232.439
3522,0,82.2397,24.2917,-232.48,82.138,-14.4776,-232.24,121.36,26.486,-232.463,122.481,-14.7273,-232.379
3523,0,82.2463,24.3025,-232.454,82.0579,-14.3721,-232.27,121.404,26.4326,-232.355,122.484,-14.7144,-232.316
3524,0,82.2305,24.2918,-232.39,82.2234,-14.5365,-232.076,121.389,26.434,-232.231,122.511,-14.7329,-232.244
3525,0,82.2364,24.312,-232.339,82.1307,-14.5145,-231.988,121.476,26.3144,-232.045,122.483,-14.6692,-232.262
3526,0,82.2108,24.3157,-232.29,82.2334,-14.5955,-231.86,121.462,26.359,-231.958,122.504,-14.6958,-232.183
3527,0,82.2157,24.3492,-232.259,82.2605,-14.6462,-231.747,121.424,26.3887,-231.886,122.484,-14.7601,-232.092
3528,0,82.2191,24.3616,-232.206,82.2752,-14.6601,-231.595,121.441,26.4037,-231.784,122.522,-14.7497,-232.019
3529,0,82.2172,24.3875,-232.156,82.2783,-14.67,-231.548,121.41,26.4377,-231.722,122.497,-14.7415,-232.002
3530,0,82.2093,24.4072,-232.114,82.2706,-14.6546,-231.502,121.404,26.4306,-231.608,122.547,-14.7817,-231.888
3531,0,82.2041,24.3804,-232.035,82.2735,-14.6683,-231.407,121.438,26.3938,-231.499,122.526,-14.7946,-231.838
3532,0,82.2045,24.3735,-232.002,82.2721,-14.6265,-231.369,121.434,26.3893,-231.428,122.54,-14.7739,-231.804
3533,0,82.2191,24.4028,-231.953,82.2464,-14.6063,-231.318,121.416,26.3991,-231.33,122.521,-14.7642,-231.709
3534,0,82.1961,24.4391,-231.898,82.2874,-14.6459,-231.233,121.449,26.3993,-231.304,122.549,-14.7418,-231.624
3535,0,82.1933,24.4853,-231.844,82.2309,-14.5776,-231.183,121.429,26.4314,-231.26,122.526,-14.7734,-231.538
3536,0,82.1448,24.5063,-231.695,82.2679,-14.646,-231.04,121.454,26.3896,-231.16,122.541,-14.7782,-231.417
3537,0,82.2021,24.4467,-231.538,82.2731,-14.6471,-230.988,121.412,26.3846,-231.086,122.545,-14.7672,-231.314
3538,0,82.2513,24.3721,-231.397,82.2651,-14.6118,-230.89,121.401,26.4082,-231.055,122.497,-14.7412,-231.195
3539,0,82.2463,24.385,-231.272,82.269,-14.63,-230.823,121.398,26.3897,-231.004,122.482,-14.7521,-231.133
3540,0,82.2828,24.3381,-231.094,82.3006,-14.6556,-230.72,121.45,26.3439,-230.897,122.501,-14.7829,-231.01
3541,0,82.2663,24.2951,-230.997,82.2543,-14.6277,-230.639,121.467,26.2909,-230.806,122.476,-14.7533,-230.905
3542,0,82.2967,24.2802,-230.837,82.2399,-14.6265,-230.591,121.464,26.3149,-230.744,122.508,-14.7925,-230.762
3543,0,82.2652,24.315,-230.772,82.2392,-14.5282,-230.553,121.452,26.3618,-230.704,122.505,-14.8069,-230.609
3544,0,82.285,24.3204,-230.638,82.2277,-14.5664,-230.432,121.433,26.3431,-230.651,122.493,-14.7503,-230.536
3545,0,82.309,24.2941,-230.525,82.2046,-14.5538,-230.339,121.449,26.3249,-230.57,122.476,-14.6968,-230.432
3546,0,82.329,24.2651,-230.386,82.2335,-14.5556,-230.26,121.443,26.3334,-230.5,122.448,-14.7391,-230.259
3547,0,82.3233,24.2788,-230.24,82.1719,-14.4819,-230.134,121.451,26.3746,-230.431,122.442,-14.7472,-230.12
3548,0,82.3349,24.2496,-230.096,82.1456,-14.4049,-230.056,121.421,26.3285,-230.314,122.489,-14.7926,-229.944
3549,0,82.3045,24.279,-229.997,82.1258,-14.4026,-229.95,121.402,26.3976,-230.254,122.442,-14.7556,-229.872
3550,0,82.2741,24.34,-229.857,82.1029,-14.4165,-229.809,121.43,26.4065,-230.104,122.42,-14.7244,-229.754
3551,0,82.2908,24.3133,-229.737,82.1586,-14.478,-229.594,121.414,26.3261,-229.932,122.381,-14.6622,-229.658
3552,0,82.3234,24.3083,-229.569,82.1637,-14.4592,-229.483,121.414,26.3666,-229.839,122.391,-14.6945,-229.544
3553,0,82.2994,24.3701,-229.487,82.0617,-14.3658,-229.459,121.395,26.3727,-229.717,122.404,-14.7264,-229.418
3554,0,82.2943,24.3889,-229.345,82.0911,-14.3114,-229.352,121.389,26.417,-229.628,122.426,-14.7738,-229.227
3555,0,82.2786,24.4282,-229.208,82.1044,-14.3858,-229.22,121.339,26.4529,-229.495,122.428,-14.7093,-229.16
3556,0,82.3143,24.3962,-229.132,82.1463,-14.4642,-229.078,121.363,26.4105,-229.351,122.406,-14.7063,-229.099
3557,0,82.303,24.3815,-229.035,82.0841,-14.3938,-228.994,121.387,26.3999,-229.199,122.423,-14.699,-228.994
3558,0,82.3333,24.4055,-228.965,82.0709,-14.359,-228.957,121.348,26.4317,-229.067,122.429,-14.7373,-228.885
3559,0,82.3136,24.4337,-228.913,82.0603,-14.3426,-228.837,121.321,26.477,-228.983,122.433,-14.7196,-228.807
3560,0,82.3209,24.4359,-228.852,82.1196,-14.3762,-228.684,121.331,26.4626,-228.827,122.472,-14.7445,-228.715
3561,0,82.3382,24.4203,-228.74,82.2202,-14.4356,-228.473,121.357,26.4387,-228.652,122.471,-14.7902,-228.624
3562,0,82.3534,24.4235,-228.659,82.1913,-14.4632,-228.328,121.34,26.5017,-228.544,122.478,-14.8231,-228.483
3563,0,82.3857,24.4076,-228.556,82.201,-14.4699,-228.167,121.336,26.4679,-228.363,122.499,-14.7941,-228.446
3564,0,82.3725,24.4315,-228.489,82.2614,-14.5392,-228.041,121.359,26.4334,-228.207,122.505,-14.7375,-228.377
3565,0,82.3511,24.4509,-228.425,82.2756,-14.6084,-227.839,121.35,26.3948,-228.05,122.497,-14.7747,-228.279
3566,0,82.3082,24.5323,-228.392,82.2777,-14.583,-227.76,121.407,26.3736,-227.902,122.54,-14.7996,-228.169
3567,0,82.2989,24.5053,-228.353,82.2557,-14.5477,-227.69,121.413,26.3952,-227.799,122.568,-14.8324,-228.045
3568,0,82.2696,24.5391,-228.289,82.2568,-14.5786,-227.555,121.385,26.433,-227.735,122.554,-14.7905,-227.922
3569,0,82.2922,24.5542,-228.176,82.317,-14.6502,-227.393,121.387,26.3844,-227.599,122.559,-14.8418,-227.786
3570,0,82.2637,24.5967,-228.018,82.2965,-14.634,-227.303,121.424,26.3423,-227.474,122.572,-14.8547,-227.643
3571,0,82.2827,24.5808,-227.819,82.2792,-14.6355,-227.171,121.421,26.3133,-227.364,122.593,-14.8709,-227.452
3572,0,82.2576,24.6079,-227.696,82.2811,-14.6343,-227.101,121.43,26.3399,-227.296,122.605,-14.8823,-227.277
3573,0,82.2355,24.6543,-227.576,82.305,-14.6264,-226.987,121.453,26.3284,-227.185,122.553,-14.827,-227.145
3574,0,82.2206,24.6675,-227.467,82.3388,-14.6498,-226.856,121.434,26.3708,-227.121,122.566,-14.8054,-227.03
3575,0,82.2315,24.6664,-227.32,82.3582,-14.6962,-226.7,121.462,26.2968,-226.983,122.537,-14.7858,-226.892
3576,0,82.2376,24.5972,-227.133,82.3129,-14.6991,-226.574,121.48,26.3307,-226.898,122.555,-14.8385,-226.687
3577,0,82.2826,24.5525,-226.946,82.2859,-14.6415,-226.504,121.437,26.3506,-226.813,122.53,-14.8322,-226.521
3578,0,82.267,24.5322,-226.75,82.2584,-14.5879,-226.339,121.451,26.2854,-226.614,122.53,-14.816,-226.344
3579,0,82.282,24.5007,-226.558,82.3065,-14.6774,-226.175,121.465,26.2334,-226.451,122.516,-14.8055,-226.165
3580,0,82.2977,24.5062,-226.42,82.2475,-14.6435,-225.981,121.461,26.2789,-226.326,122.503,-14.8014,-226.032
3581,0,82.2714,24.554,-226.273,82.2803,-14.6809,-225.839,121.449,26.2817,-226.169,122.47,-14.746,-225.883
3582,0,82.2858,24.5731,-226.113,82.2698,-14.6428,-225.644,121.444,26.3585,-226.044,122.482,-14.781,-225.745
3583,0,82.307,24.5839,-225.91,82.2136,-14.5524,-225.594,121.367,26.3763,-225.93,122.511,-14.8067,-225.525
3584,0,82.3133,24.5554,-225.696,82.2048,-14.5646,-225.426,121.418,26.3449,-225.744,122.492,-14.7684,-225.421
3585,0,82.341,24.5336,-225.526,82.2097,-14.579,-225.316,121.412,26.3186,-225.495,122.489,-14.8095,-225.303
3586,0,82.352,24.5203,-225.377,82.1564,-14.5601,-225.239,121.377,26.3516,-225.376,122.509,-14.8661,-225.18
3587,0,82.3293,24.5812,-225.355,82.2079,-14.5336,-225.078,121.351,26.368,-225.258,122.494,-14.8107,-225.121
3588,0,82.3116,24.6101,-225.258,82.2219,-14.5477,-224.91,121.349,26.402,-225.073,122.45,-14.7357,-225.058
3589,0,82.3562,24.5837,-225.152,82.2084,-14.5942,-224.79,121.342,26.3471,-224.886,122.475,-14.7453,-224.989
3590,0,82.3843,24.5675,-225.027,82.1568,-14.5296,-224.629,121.36,26.3128,-224.668,122.497,-14.8005,-224.844
3591,0,82.3463,24.6239,-224.964,82.1506,-14.4887,-224.467,121.387,26.2694,-224.465,122.51,-14.8277,-224.749
3592,0,82.342,24.6322,-224.895,82.1685,-14.5678,-224.269,121.334,26.3617,-224.439,122.512,-14.7937,-224.669
3593,0,82.3146,24.7084,-224.839,82.1705,-14.5666,-224.18,121.356,26.3639,-224.29,122.516,-14.7699,-224.542
3594,0,82.335,24.702,-224.724,82.253,-14.6079,-223.978,121.33,26.4061,-224.19,122.525,-14.7984,-224.403
