Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4123,0,86.0998,19.437,66.6279,85.7488,-19.9753,66.5912,125.528,20.6936,66.5268,126.09,-20.7178,66.7525
4124,0,86.1251,19.2135,66.5673,85.8099,-20.2044,66.632,125.561,20.4539,66.5498,126.037,-20.8568,66.6813
4125,0,86.1607,18.9408,66.557,85.8261,-20.545,66.6723,125.553,20.1531,66.5675,125.993,-20.9909,66.6171
4126,0,86.3264,18.6303,66.588,85.8432,-20.8926,66.7204,125.566,19.7742,66.6186,125.95,-21.1332,66.5469
4127,0,86.3462,18.2845,66.5898,85.805,-21.2452,66.7217,125.55,19.4138,66.6684,125.917,-21.3227,66.4822
4128,0,86.4172,17.9867,66.6143,85.8147,-21.5251,66.7339,125.538,19.0423,66.6801,125.939,-21.5809,66.5001
4129,0,86.456,17.6981,66.5114,85.8464,-21.8006,66.7399,125.589,18.7011,66.7227,125.935,-21.8558,66.5204
4130,0,86.4544,17.4485,66.4929,85.8623,-22.0391,66.7407,125.595,18.3765,66.7931,125.978,-22.0832,66.5117
4131,0,86.4899,17.2389,66.5096,85.8817,-22.2667,66.7519,125.574,18.1315,66.8078,125.992,-22.363,66.5626
4132,0,86.4436,16.9957,66.5417,85.8757,-22.4477,66.7165,125.59,17.8871,66.8421,126.035,-22.6803,66.59
4133,0,86.4156,16.747,66.5446,85.8635,-22.6725,66.7109,125.596,17.6654,66.8612,126.056,-23.0762,66.6447
4134,0,86.3912,16.4939,66.5284,85.8652,-22.915,66.6725,125.595,17.4697,66.8468,126.058,-23.4158,66.6596
4135,0,86.3576,16.2711,66.464,85.8891,-23.2201,66.6461,125.622,17.2517,66.8362,126.043,-23.7405,66.696
4136,0,86.3029,16.0816,66.4181,85.8776,-23.4283,66.6266,125.62,17.0963,66.8222,126.069,-24.0361,66.7386
4137,0,86.2236,15.8034,66.3966,85.8453,-23.6729,66.585,125.599,16.9028,66.8105,126.05,-24.3169,66.7634
4138,0,86.2283,15.5524,66.3558,85.8544,-23.9268,66.5175,125.618,16.7346,66.7898,126.045,-24.5539,66.7921
4139,0,86.1959,15.2904,66.3849,85.8438,-24.1508,66.4646,125.625,16.5414,66.7892,126.051,-24.739,66.8055
4140,0,86.2174,15.0869,66.3409,85.848,-24.3802,66.4336,125.646,16.359,66.7661,126.058,-24.9398,66.7872
4141,0,86.2517,14.8246,66.3609,85.8731,-24.6306,66.3977,125.64,16.1371,66.7767,126.063,-25.1195,66.7381
4142,0,86.2967,14.5809,66.3674,85.9004,-24.8763,66.3827,125.662,15.8219,66.8025,126.091,-25.2671,66.6827
4143,0,86.3464,14.3155,66.4132,85.9001,-25.1514,66.381,125.705,15.4774,66.8282,126.122,-25.4579,66.6629
4144,0,86.373,14.0206,66.4241,85.8709,-25.3981,66.3895,125.742,15.1189,66.8712,126.142,-25.6684,66.6434
4145,0,86.3983,13.7507,66.4096,85.8824,-25.664,66.3775,125.755,14.7399,66.8959,126.133,-25.917,66.6495
4146,0,86.3629,13.4445,66.4003,85.8817,-25.9887,66.381,125.788,14.4321,66.9321,126.141,-26.188,66.6378
4147,0,86.3632,13.1872,66.4127,85.8572,-26.2493,66.3667,125.805,14.137,66.967,126.161,-26.4687,66.6652
4148,0,86.3693,12.9249,66.4366,85.8456,-26.4976,66.4009,125.826,13.8641,66.9636,126.217,-26.7629,66.6894
4149,0,86.4031,12.6901,66.4452,85.8604,-26.6813,66.4108,125.841,13.5753,66.9913,126.22,-27.0317,66.7257
4150,0,86.4184,12.4967,66.4517,85.8629,-26.9094,66.4332,125.807,13.2902,66.9617,126.27,-27.3577,66.7615
4151,0,86.4065,12.2858,66.4596,85.8494,-27.1144,66.4744,125.793,13.0524,66.996,126.3,-27.7316,66.8239
4152,0,86.3544,12.1032,66.4426,85.843,-27.3274,66.5071,125.763,12.8857,66.9466,126.313,-28.0919,66.8773
4153,0,86.3345,11.8834,66.4215,85.8536,-27.6119,66.5638,125.739,12.7122,66.927,126.27,-28.3676,66.9204
4154,0,86.3814,11.6834,66.493,85.8631,-27.8752,66.6085,125.709,12.5862,66.8765,126.244,-28.6328,66.9355
4155,0,86.2767,11.4362,66.4271,85.8894,-28.1147,66.6034,125.659,12.4733,66.8286,126.211,-28.8651,66.9095
4156,0,86.3295,11.1752,66.3874,85.901,-28.3291,66.635,125.67,12.259,66.7825,126.165,-29.0798,66.8811
4157,0,86.3588,10.8981,66.4032,85.9412,-28.6104,66.6319,125.702,12.0093,66.7613,126.124,-29.2683,66.8547
4158,0,86.3338,10.6093,66.4833,85.9835,-28.89,66.6277,125.731,11.7803,66.7287,126.095,-29.4141,66.8214
4159,0,86.3897,10.3103,66.5009,86.0684,-29.164,66.6366,125.777,11.5931,66.6852,126.074,-29.5268,66.7677
4160,0,86.4296,9.97963,66.5498,86.0902,-29.477,66.6808,125.821,11.3182,66.6924,126.07,-29.7036,66.7674
4161,0,86.4816,9.6622,66.6068,86.097,-29.7626,66.6812,125.83,10.9761,66.7277,126.121,-29.9563,66.7671
4162,0,86.5289,9.31841,66.6582,86.1168,-30.0431,66.7032,125.845,10.6889,66.7569,126.119,-30.176,66.7729
4163,0,86.5722,9.00773,66.7165,86.1129,-30.3125,66.7563,125.867,10.4325,66.7534,126.15,-30.4407,66.748
4164,0,86.649,8.76772,66.7289,86.1153,-30.5581,66.7405,125.855,10.1119,66.7799,126.207,-30.675,66.7346
4165,0,86.6655,8.55676,66.7619,86.0879,-30.779,66.713,125.866,9.78722,66.7617,126.235,-31.0032,66.7377
4166,0,86.6472,8.2999,66.7855,86.0742,-30.9757,66.7168,125.839,9.4679,66.7565,126.292,-31.3273,66.7422
4167,0,86.6316,8.08103,66.7586,86.0611,-31.1458,66.6912,125.843,9.17089,66.8095,126.309,-31.6443,66.7539
4168,0,86.5914,7.8567,66.7673,86.0238,-31.3538,66.6701,125.82,8.96351,66.7869,126.308,-31.9513,66.7466
4169,0,86.5785,7.71524,66.7185,86.0091,-31.5798,66.6357,125.783,8.77769,66.7797,126.341,-32.2477,66.7496
4170,0,86.5222,7.56425,66.7058,85.9915,-31.8382,66.5953,125.722,8.58983,66.7621,126.32,-32.5105,66.7732
4171,0,86.5204,7.39178,66.7036,85.9879,-32.0501,66.572,125.676,8.33957,66.7378,126.318,-32.8184,66.764
4172,0,86.539,7.16015,66.6917,85.9784,-32.3172,66.5867,125.671,8.14726,66.7082,126.295,-33.0473,66.7589
4173,0,86.5404,6.90827,66.7003,85.9757,-32.6455,66.6056,125.668,7.98057,66.6631,126.27,-33.2079,66.7266
4174,0,86.4863,6.62507,66.6598,85.9924,-32.9087,66.6124,125.696,7.79377,66.5884,126.202,-33.4368,66.7243
4175,0,86.4749,6.30241,66.6707,86.0129,-33.1725,66.6049,125.734,7.56378,66.596,126.163,-33.6429,66.6852
4176,0,86.4861,6.00304,66.6672,86.0501,-33.4091,66.6077,125.793,7.30323,66.6227,126.151,-33.832,66.6285
4177,0,86.4843,5.76576,66.6182,86.0759,-33.6397,66.6253,125.872,7.05958,66.6323,126.151,-33.9905,66.5865
4178,0,86.4685,5.486,66.614,86.1046,-33.902,66.5921,125.916,6.73919,66.6735,126.167,-34.2016,66.5806
4179,0,86.4943,5.20678,66.5709,86.1223,-34.1875,66.6205,125.962,6.45616,66.7109,126.19,-34.4439,66.5849
4180,0,86.4736,4.89697,66.5909,86.0947,-34.4724,66.6635,125.991,6.16524,66.7885,126.209,-34.7508,66.6181
4181,0,86.5687,4.64061,66.5341,86.0793,-34.6917,66.6702,126.038,5.83467,66.8441,126.269,-35.0299,66.6553
4182,0,86.5248,4.43981,66.4906,86.0435,-34.9508,66.6324,126.069,5.57916,66.8622,126.345,-35.2631,66.6572
4183,0,86.5695,4.1757,66.473,86.0318,-35.2246,66.6536,126.057,5.29046,66.8597,126.392,-35.5674,66.7193
4184,0,86.5912,3.91421,66.447,86.028,-35.4504,66.6372,126.029,5.02517,66.8978,126.47,-35.8104,66.7622
4185,0,86.5654,3.76037,66.3835,86.046,-35.6946,66.6516,125.981,4.76602,66.9368,126.494,-36.0797,66.7968
4186,0,86.5355,3.60722,66.3184,86.0419,-35.8888,66.611,125.922,4.50128,66.9728,126.483,-36.3403,66.8543
4187,0,86.47,3.44927,66.2809,86.0447,-36.1303,66.6138,125.854,4.27135,66.9751,126.459,-36.5914,66.843
4188,0,86.4904,3.2406,66.2689,86.0366,-36.3633,66.5865,125.824,4.1068,66.9612,126.422,-36.8325,66.8616
4189,0,86.5098,3.03032,66.2689,86.0242,-36.5764,66.5758,125.782,3.89759,66.9824,126.389,-37.0712,66.8436
4190,0,86.5223,2.71369,66.2884,86.0367,-36.8264,66.571,125.78,3.63275,66.981,126.356,-37.3137,66.8071
4191,0,86.561,2.43517,66.3143,86.0787,-37.0983,66.5314,125.791,3.42562,66.9938,126.322,-37.5535,66.8332
4192,0,86.5897,2.10433,66.3647,86.1252,-37.4099,66.5718,125.849,3.20227,66.9836,126.313,-37.7454,66.8005
4193,0,86.604,1.77624,66.4657,86.1523,-37.7205,66.5556,125.866,2.91079,66.993,126.3,-38.0177,66.8116
4194,0,86.6306,1.42657,66.5268,86.1604,-38.0261,66.5635,125.972,2.58917,66.9988,126.294,-38.2929,66.8223
4195,0,86.6736,1.10404,66.6066,86.176,-38.2898,66.5646,126.008,2.32404,66.9949,126.304,-38.5822,66.8512
4196,0,86.6727,0.805038,66.6523,86.1872,-38.4911,66.5373,126.06,2.07682,66.9938,126.332,-38.8528,66.8418
4197,0,86.7051,0.548198,66.6594,86.2178,-38.7091,66.5335,126.117,1.80562,66.9507,126.379,-39.1083,66.8123
4198,0,86.7192,0.317174,66.6678,86.1893,-38.9197,66.5499,126.095,1.5201,66.9376,126.422,-39.3395,66.8081
4199,0,86.7329,0.124103,66.6835,86.1852,-39.0744,66.5359,126.155,1.28296,66.9087,126.489,-39.5712,66.7849
4200,0,86.7296,-0.0486813,66.6614,86.1548,-39.294,66.5436,126.139,1.03765,66.9203,126.542,-39.8477,66.7773
4201,0,86.7133,-0.276065,66.6621,86.1219,-39.4923,66.5627,126.136,0.721304,66.9519,126.578,-40.1399,66.786
4202,0,86.6932,-0.458701,66.6432,86.1174,-39.735,66.582,126.089,0.491637,66.9432,126.594,-40.3966,66.7564
4203,0,86.6587,-0.653755,66.6619,86.1334,-39.9996,66.6151,126.03,0.335718,66.916,126.646,-40.7057,66.794
4204,0,86.6647,-0.858778,66.648,86.1343,-40.2962,66.6445,125.978,0.183317,66.8596,126.626,-40.9125,66.7703
4205,0,86.6097,-1.06179,66.659,86.1596,-40.5552,66.6757,125.931,-0.0474304,66.8449,126.582,-41.1521,66.7756
4206,0,86.6297,-1.29738,66.6453,86.1846,-40.8815,66.6962,125.906,-0.301918,66.8283,126.526,-41.3367,66.7403
4207,0,86.6495,-1.49977,66.634,86.2031,-41.1324,66.7064,125.891,-0.593882,66.83,126.461,-41.4838,66.723
4208,0,86.6458,-1.75968,66.6046,86.2326,-41.4193,66.7506,125.887,-0.883171,66.8158,126.37,-41.6933,66.7378
4209,0,86.657,-2.09918,66.6014,86.256,-41.7067,66.7835,125.876,-1.1497,66.8104,126.294,-41.9377,66.758
4210,0,86.694,-2.42095,66.6326,86.2555,-41.9837,66.823,125.904,-1.4115,66.8327,126.283,-42.2599,66.8069
4211,0,86.7345,-2.68718,66.6455,86.2956,-42.2733,66.8397,125.971,-1.66331,66.8471,126.297,-42.5009,66.8061
4212,0,86.7446,-2.99736,66.6635,86.3472,-42.5089,66.867,126.019,-1.89056,66.8339,126.29,-42.7961,66.8071
4213,0,86.7731,-3.32888,66.699,86.3419,-42.7369,66.8502,126.06,-2.197,66.8524,126.295,-43.1002,66.8257
4214,0,86.8122,-3.63502,66.6825,86.3403,-42.9255,66.8387,126.08,-2.50781,66.8442,126.38,-43.4003,66.8276
4215,0,86.8239,-3.93212,66.7039,86.3511,-43.1201,66.8021,126.112,-2.7279,66.8235,126.432,-43.6791,66.8278
4216,0,86.8307,-4.16523,66.7008,86.3304,-43.3786,66.7958,126.165,-2.96366,66.8294,126.489,-43.9121,66.8017
4217,0,86.8314,-4.43327,66.7052,86.3292,-43.6706,66.7538,126.168,-3.16714,66.8387,126.519,-44.1631,66.7718
4218,0,86.8152,-4.62655,66.6845,86.3155,-43.9166,66.7051,126.153,-3.34793,66.8549,126.564,-44.3985,66.7774
4219,0,86.7964,-4.77155,66.6637,86.2761,-44.1222,66.6897,126.159,-3.57177,66.8572,126.608,-44.6182,66.7628
4220,0,86.7598,-4.9194,66.6255,86.2379,-44.3738,66.6742,126.119,-3.76866,66.8536,126.592,-44.8708,66.7623
4221,0,86.7493,-5.04349,66.574,86.2427,-44.5911,66.6814,126.066,-4.02097,66.8382,126.572,-45.0494,66.7414
4222,0,86.7286,-5.34164,66.6192,86.2596,-44.8224,66.5967,126.046,-4.25266,66.8347,126.58,-45.2588,66.7401
4223,0,86.7236,-5.55981,66.5965,86.1333,-44.8878,66.3906,126.034,-4.48375,66.8191,126.573,-45.443,66.7044
4224,0,86.6883,-5.87611,66.5367,86.2762,-45.4048,66.4519,126.021,-4.71488,66.8296,126.527,-45.6813,66.6905
4225,0,86.7001,-6.15197,66.54,86.2828,-45.6071,66.5203,126.025,-4.9801,66.8446,126.499,-45.9627,66.7086
4226,0,86.7317,-6.40684,66.5306,86.2735,-45.8727,66.534,126.04,-5.27262,66.8731,126.512,-46.229,66.7336
4227,0,86.763,-6.68859,66.5446,86.2852,-46.1836,66.5119,126.099,-5.62447,66.9373,126.52,-46.5035,66.7484
4228,0,86.798,-6.97266,66.5946,86.2802,-46.4812,66.5203,126.122,-6.0241,67.0006,126.522,-46.8401,66.7619
4229,0,86.8,-7.25917,66.581,86.2979,-46.781,66.5533,126.12,-6.35212,67.0319,126.538,-47.2399,66.8519
4230,0,86.8265,-7.54856,66.5929,86.3123,-47.0034,66.572,126.198,-6.62226,67.0141,126.558,-47.5447,66.8925
4231,0,86.7991,-7.85413,66.6104,86.3158,-47.2096,66.5492,126.26,-6.85885,66.9973,126.565,-47.799,66.9238
4232,0,86.7847,-8.11008,66.5762,86.2894,-47.3779,66.566,126.3,-7.12283,67.0126,126.569,-48.0349,66.9616
4233,0,86.7916,-8.33118,66.5609,86.2926,-47.5439,66.5569,126.329,-7.31639,66.997,126.647,-48.2689,66.9672
4234,0,86.7924,-8.56977,66.5414,86.277,-47.7465,66.5592,126.314,-7.50093,66.9615,126.666,-48.498,66.9806
4235,0,86.7378,-8.81656,66.5282,86.2851,-47.9897,66.5727,126.328,-7.70944,66.9231,126.692,-48.7425,66.9618
4236,0,86.7141,-8.97763,66.4947,86.3149,-48.2997,66.6346,126.319,-7.86667,66.8835,126.697,-48.9515,66.9557
4237,0,86.7067,-9.1823,66.4638,86.2633,-48.6005,66.701,126.3,-8.03207,66.8727,126.697,-49.1456,66.9298
4238,0,86.7294,-9.36902,66.4438,86.2846,-48.9135,66.7347,126.245,-8.18777,66.8481,126.682,-49.3538,66.9038
4239,0,86.7308,-9.62572,66.4641,86.33,-49.2204,66.7625,126.195,-8.39254,66.8512,126.685,-49.5256,66.8673
4240,0,86.7567,-9.92214,66.4772,86.3523,-49.5572,66.8121,126.215,-8.64737,66.8829,126.671,-49.6899,66.8227
4241,0,86.8004,-10.1386,66.4984,86.3986,-49.8296,66.8408,126.181,-8.98356,66.934,126.647,-49.8795,66.8187
4242,0,86.8491,-10.4225,66.5581,86.4312,-50.0611,66.8319,126.165,-9.30383,66.9582,126.599,-50.1086,66.8132
4243,0,86.9086,-10.6801,66.5939,86.4394,-50.3164,66.8563,126.173,-9.56768,66.9608,126.592,-50.3704,66.8158
4244,0,86.9071,-10.9716,66.635,86.4717,-50.5632,66.8793,126.143,-9.87247,67.0038,126.606,-50.6558,66.8049
4245,0,86.9382,-11.2172,66.6758,86.4776,-50.765,66.8519,126.151,-10.2318,67.0299,126.623,-50.918,66.8026
4246,0,87.0149,-11.5245,66.7225,86.4666,-50.9986,66.8628,126.185,-10.556,67.0029,126.639,-51.1938,66.7963
4247,0,87.0445,-11.877,66.7799,86.4694,-51.2034,66.7928,126.203,-10.8235,67.0576,126.637,-51.5251,66.8209
4248,0,87.0581,-12.1579,66.8225,86.4554,-51.4403,66.781,126.215,-11.1252,67.0762,126.694,-51.9156,66.8354
4249,0,87.0669,-12.3923,66.8593,86.4005,-51.625,66.7616,126.249,-11.384,67.0688,126.701,-52.2924,66.8876
4250,0,87.0236,-12.6636,66.8638,86.418,-51.8341,66.7002,126.308,-11.649,67.0566,126.714,-52.6521,66.9191
4251,0,87.0264,-12.9293,66.8838,86.4167,-52.0461,66.7012,126.373,-11.8669,67.025,126.748,-52.9451,66.9302
4252,0,86.9572,-13.144,66.9167,86.4308,-52.3009,66.6719,126.372,-12.0144,66.9681,126.802,-53.1678,66.9119
4253,0,86.9445,-13.2931,66.895,86.4251,-52.5714,66.6642,126.354,-12.1418,66.8952,126.825,-53.369,66.8866
4254,0,86.8964,-13.5269,66.8702,86.4292,-52.8288,66.6677,126.32,-12.2843,66.7799,126.845,-53.5199,66.8142
4255,0,86.8826,-13.7246,66.8449,86.4337,-53.1407,66.6734,126.27,-12.4522,66.704,126.763,-53.6463,66.7708
4256,0,86.8985,-13.9783,66.8171,86.4208,-53.4544,66.6841,126.23,-12.6598,66.6886,126.717,-53.7605,66.731
4257,0,86.8884,-14.1879,66.7838,86.3958,-53.72,66.7153,126.228,-12.8748,66.6591,126.694,-53.8904,66.6604
4258,0,86.9086,-14.4325,66.749,86.409,-54.0016,66.75,126.2,-13.1824,66.704,126.692,-54.0367,66.6209
4259,0,86.9541,-14.6913,66.7416,86.4526,-54.2495,66.7945,126.265,-13.4658,66.7108,126.67,-54.3115,66.6228
4260,0,86.9813,-14.9621,66.7474,86.482,-54.5318,66.8223,126.258,-13.7973,66.7873,126.701,-54.5849,66.6872
4261,0,87.0282,-15.259,66.7527,86.5195,-54.8129,66.8514,126.289,-14.1709,66.8161,126.751,-54.9102,66.7299
4262,0,87.0316,-15.5747,66.7444,86.5192,-55.0458,66.8482,126.296,-14.5611,66.8851,126.741,-55.3219,66.7977
4263,0,87.0637,-15.8596,66.6938,86.5108,-55.262,66.8358,126.335,-14.9196,66.9253,126.775,-55.6666,66.8402
4264,0,87.049,-16.1315,66.6639,86.4778,-55.5052,66.8277,126.326,-15.238,66.9888,126.747,-56.0175,66.8782
4265,0,87.0334,-16.3885,66.6306,86.4746,-55.7501,66.8259,126.324,-15.4437,67.0056,126.725,-56.3068,66.8978
4266,0,87.0392,-16.6161,66.5813,86.46,-55.9068,66.7451,126.303,-15.6565,67.0292,126.714,-56.5936,66.9605
4267,0,87.0257,-16.855,66.5708,86.4882,-56.1227,66.7698,126.324,-15.8819,67.0507,126.743,-56.8298,66.9781
4268,0,87.0125,-17.0735,66.5534,86.4821,-56.3405,66.7183,126.355,-16.0545,67.0428,126.741,-57.0461,67.0351
4269,0,86.9376,-17.2557,66.5139,86.5291,-56.5339,66.6715,126.368,-16.2577,67.0322,126.74,-57.2323,67.015
4270,0,86.9182,-17.4666,66.476,86.5234,-56.8324,66.6541,126.366,-16.4408,67.0428,126.759,-57.4993,66.9946
4271,0,86.89,-17.6984,66.4923,86.5158,-57.1239,66.6468,126.378,-16.605,67.0249,126.791,-57.6887,66.9574
4272,0,86.9064,-17.9725,66.5282,86.5448,-57.4332,66.6416,126.393,-16.8235,67.0209,126.826,-57.8742,66.9071
4273,0,86.9399,-18.2304,66.5285,86.5655,-57.7991,66.6567,126.392,-17.0297,67.0249,126.83,-58.0739,66.8515
4274,0,86.957,-18.5319,66.5593,86.5851,-58.1164,66.6399,126.427,-17.2747,67.0165,126.839,-58.2982,66.8283
4275,0,86.9616,-18.8,66.5683,86.5767,-58.3724,66.6256,126.432,-17.514,67.0205,126.866,-58.5474,66.8029
4276,0,87.0226,-19.0209,66.5648,86.6057,-58.5966,66.6118,126.422,-17.8295,67.0189,126.879,-58.7566,66.7845
4277,0,87.0583,-19.2898,66.5988,86.5935,-58.8294,66.596,126.428,-18.2218,67.0511,126.914,-59.074,66.8111
4278,0,87.0843,-19.6096,66.6274,86.5913,-59.0843,66.6312,126.461,-18.5491,67.0677,126.928,-59.3599,66.8505
4279,0,87.0925,-19.9173,66.6615,86.6067,-59.2782,66.6046,126.492,-18.8463,67.0838,126.969,-59.6151,66.9042
4280,0,87.0928,-20.2108,66.6921,86.5847,-59.4796,66.627,126.545,-19.1283,67.122,126.966,-59.9293,66.9571
4281,0,87.1176,-20.4814,66.7281,86.5441,-59.7031,66.6396,126.58,-19.4764,67.1629,127.003,-60.2974,66.9915
4282,0,87.1529,-20.6774,66.7217,86.5143,-59.937,66.6833,126.579,-19.7517,67.1618,126.978,-60.6479,67.048
4283,0,87.1339,-20.8615,66.7175,86.4689,-60.1695,66.7001,126.577,-20.0476,67.1398,126.962,-60.9742,67.0572
4284,0,87.1608,-21.0976,66.7298,86.5349,-60.4224,66.755,126.539,-20.3064,67.1217,126.958,-61.2775,67.0715
4285,0,87.1431,-21.3074,66.7078,86.5713,-60.6626,66.7636,126.519,-20.5083,67.0723,126.931,-61.4994,67.0495
4286,0,87.1187,-21.5346,66.7119,86.5833,-60.9449,66.8025,126.493,-20.6509,67.0058,126.899,-61.7227,67.0435
4287,0,87.1007,-21.797,66.7199,86.6309,-61.2479,66.8592,126.461,-20.7878,66.9596,126.863,-61.8723,66.9845
4288,0,87.087,-22.0661,66.7151,86.6985,-61.5155,66.8788,126.445,-20.9059,66.9017,126.837,-61.9786,66.9488
4289,0,87.0602,-22.2663,66.7068,86.6954,-61.8157,66.8868,126.449,-21.1078,66.8955,126.794,-62.1182,66.9438
4290,0,87.0427,-22.527,66.7493,86.7197,-62.1079,66.9721,126.483,-21.3317,66.9023,126.806,-62.2946,66.9409
4291,0,87.0748,-22.7668,66.7333,86.7267,-62.3879,66.9984,126.52,-21.563,66.8876,126.846,-62.4898,66.9279
4292,0,87.0969,-23.0702,66.7532,86.7385,-62.695,67.0187,126.563,-21.8133,66.898,126.87,-62.7483,66.9381
4293,0,87.1534,-23.3416,66.7659,86.7345,-62.9763,67.04,126.565,-22.0448,66.8823,126.911,-62.9688,66.9198
4294,0,87.1583,-23.6326,66.7939,86.7335,-63.2028,67.0133,126.631,-22.3672,66.9207,126.95,-63.2519,66.9151
4295,0,87.1886,-23.9153,66.7847,86.7126,-63.4497,67.0103,126.622,-22.67,66.9238,126.989,-63.5794,66.8984
4296,0,87.218,-24.262,66.8335,86.7302,-63.6555,66.9853,126.604,-23.0357,66.977,126.993,-63.9497,66.8778
4297,0,87.2435,-24.5621,66.8581,86.7149,-63.9013,66.9298,126.594,-23.3523,66.9914,126.987,-64.3346,66.8919
4298,0,87.2614,-24.8314,66.8793,86.7113,-64.1434,66.8973,126.601,-23.74,67.0045,127.002,-64.6519,66.9032
4299,0,87.2658,-25.0796,66.9033,86.6874,-64.3169,66.8992,126.577,-24.0229,67.023,127.015,-64.9381,66.9051
4300,0,87.257,-25.3005,66.8654,86.6838,-64.5156,66.8452,126.564,-24.2862,67.0375,127.034,-65.2075,66.8851
4301,0,87.2268,-25.4693,66.8331,86.6759,-64.7571,66.817,126.509,-24.5223,67.0674,127.019,-65.4234,66.8803
4302,0,87.2027,-25.646,66.7737,86.6973,-65.058,66.683,126.489,-24.7081,67.0342,127,-65.6599,66.9026
4303,0,87.201,-25.8433,66.7447,86.7035,-65.3573,66.6726,126.481,-24.8806,67.007,126.956,-65.8592,66.8828
4304,0,87.2173,-26.0293,66.7225,86.7255,-65.5987,66.6576,126.459,-25.1099,66.9832,126.919,-66.1311,66.8675
4305,0,87.1846,-26.3411,66.7241,86.7418,-65.8504,66.6354,126.468,-25.3198,66.9316,126.903,-66.352,66.8524
4306,0,87.1874,-26.6477,66.7351,86.7806,-66.1225,66.6438,126.496,-25.4815,66.8491,126.911,-66.5173,66.8244
4307,0,87.2028,-26.9158,66.7373,86.7676,-66.3819,66.6198,126.52,-25.7434,66.8214,126.908,-66.751,66.8055
4308,0,87.1644,-27.2039,66.7153,86.7795,-66.6699,66.6835,126.566,-25.9899,66.8322,126.944,-66.9689,66.7926
4309,0,87.1819,-27.5109,66.7275,86.754,-66.9102,66.718,126.625,-26.2406,66.8482,126.99,-67.2371,66.8355
4310,0,87.1998,-27.7422,66.7012,86.7339,-67.1565,66.7404,126.679,-26.5023,66.8636,127.038,-67.4747,66.8488
4311,0,87.2114,-28.008,66.7059,86.7124,-67.4193,66.7616,126.725,-26.7686,66.8813,127.101,-67.7232,66.8793
4312,0,87.2413,-28.2798,66.6764,86.6796,-67.6485,66.7778,126.78,-27.0668,66.956,127.143,-67.9909,66.9316
4313,0,87.2697,-28.5228,66.6654,86.6894,-67.8348,66.7563,126.827,-27.3305,66.9886,127.156,-68.2899,66.9826
4314,0,87.2714,-28.7792,66.637,86.7039,-68.0528,66.7775,126.822,-27.6598,67.0302,127.179,-68.5118,66.9919
4315,0,87.2771,-29.0527,66.6347,86.6897,-68.3105,66.7608,126.817,-27.9923,67.0387,127.173,-68.7945,66.999
4316,0,87.258,-29.2846,66.6067,86.719,-68.5781,66.7999,126.744,-28.2743,67.0761,127.148,-69.1173,67.0185
4317,0,87.2373,-29.4427,66.5721,86.7249,-68.864,66.7975,126.702,-28.5489,67.1026,127.107,-69.3733,67.0129
4318,0,87.2051,-29.653,66.5486,86.7624,-69.1083,66.7861,126.627,-28.8063,67.1132,127.064,-69.6352,67.004
4319,0,87.1795,-29.873,66.5238,86.7937,-69.3772,66.7505,126.592,-29.0522,67.1169,127.027,-69.8958,66.9935
4320,0,87.1804,-30.082,66.5282,86.8374,-69.6725,66.7912,126.563,-29.2394,67.1363,126.977,-70.1061,66.9708
4321,0,87.1775,-30.3372,66.5551,86.9329,-69.9727,66.8316,126.558,-29.4374,67.1739,126.965,-70.3295,66.9766
4322,0,87.2098,-30.6203,66.5879,86.9651,-70.2513,66.8295,126.547,-29.6549,67.158,126.98,-70.5539,66.9735
4323,0,87.2533,-30.9216,66.6475,86.9486,-70.4744,66.8699,126.572,-29.8833,67.1977,126.965,-70.7841,66.9872
4324,0,87.2861,-31.2371,66.7065,86.9647,-70.7447,66.8648,126.601,-30.1001,67.1788,126.98,-71.017,66.9649
4325,0,87.3068,-31.5012,66.7397,86.9561,-70.9656,66.8665,126.647,-30.3513,67.1555,127.033,-71.276,66.9465
4326,0,87.3101,-31.8306,66.7849,86.9239,-71.2094,66.8562,126.687,-30.6173,67.1252,127.104,-71.5665,66.9338
4327,0,87.3709,-32.0953,66.8157,86.901,-71.4482,66.8428,126.764,-30.8856,67.1048,127.16,-71.8406,66.8994
4328,0,87.4249,-32.4209,66.8568,86.8843,-71.6857,66.7326,126.829,-31.1799,67.0966,127.236,-72.1285,66.8721
4329,0,87.4582,-32.6866,66.889,86.8221,-71.8879,66.7388,126.872,-31.4812,67.0897,127.265,-72.4366,66.874
4330,0,87.5216,-32.9238,66.9101,86.8189,-72.1008,66.7316,126.883,-31.7949,67.0947,127.311,-72.7529,66.913
4331,0,87.5051,-33.1285,66.913,86.7937,-72.3472,66.73,126.882,-32.1366,67.1493,127.343,-73.0128,66.9373
4332,0,87.5014,-33.3618,66.879,86.8116,-72.5646,66.7232,126.86,-32.4205,67.1633,127.365,-73.199,66.9339
4333,0,87.4894,-33.5551,66.8505,86.8597,-72.7509,66.7268,126.818,-32.6625,67.1414,127.357,-73.454,66.9499
